uid_hash,course_hash,avg_assignment_score,missing_assignments,completed_exams,submitted_assignments,exam_incidents,assignment_submit_rate,max_assignment_score,avg_exam_incidents,total_exams,exam_score_var,all_exams,exam_questions,five%_or_less_incomplete_exams,total_assignments,graded_assignments,ungraded_assignments,perfect_exams,min_assignment_score,min_exam_time,exam_correct_answers,assignment_score_var,max_exam_score,incomplete_exams,exam_submit_rate,min_exam_score,late_assignments,avg_assignment_delay,outlier_exams_course,exam_accuracy,assignment_procrast_rate,avg_exam_score
syn_stu_000141,syn_crs_00005,0.5993693882924159,0.3529411764705882,0.0,0.4074074074074074,0.0,0.6842105263157895,0.6081621295980552,0.0,0.0,0.12376141489684066,0,0.6904761904761905,0,0.5185185185185186,0.35714285714285715,0.42105263157894735,0.0,0.5511121229855589,1.0986341634193586,0.5660377358490566,0.24264556407910734,0.8292727592506661,0.0,0.0,0.19118433051918135,0.07142857142857142,2.000146442795468,0.0,0.660377358490566,0.07692307692307693,0.3847320709684118
syn_stu_000142,syn_crs_00005,0.5605927271201887,0.3529411764705882,0.4,0.1111111111111111,0.0,0.45454545454545453,0.9504713516583049,0.0,0.6000000000000001,0.3810598410046412,1,0.38095238095238093,0,0.2222222222222222,0.14285714285714285,0.3157894736842105,0.0,0.26970794860078456,-0.18040054878497155,0.22641509433962265,0.11556797589410364,0.43449786011531527,0.25,0.6666666666666666,0.15501856947557946,0.0,-0.03574525017877015,0.0,0.425,0.0,0.27160901948215194
syn_stu_000143,syn_crs_00005,0.4982275528146139,0.47058823529411764,0.2,0.2962962962962963,0.0,0.5555555555555556,0.746190198257212,0.0,0.2,0.09156716050890826,1,0.40476190476190477,0,0.48148148148148145,0.25,0.5263157894736842,0.0,0.2105875988289183,2.205347628575568,0.5660377358490566,0.05540213565208867,0.7438344720053369,0.0,1.0,0.12102247585041609,0.21428571428571427,5.830833648348753,0.5,0.8536585365853658,0.3,0.40473330729394846
syn_stu_000144,syn_crs_00005,0.42454621159089556,0.3529411764705882,0.8,0.3333333333333333,0.0,0.6470588235294118,0.8343609891895707,0.0,1.0,0.12664989574732943,1,0.26190476190476186,0,0.44444444444444436,0.3214285714285714,0.3684210526315789,0.0,0.03258968506650306,1.1421890886193047,0.37735849056603776,0.26060585645373274,0.7692696298666848,0.25,0.8,0.1540294088884164,0.2857142857142857,-1.2999665656729587,0.0,0.7142857142857143,0.36363636363636365,0.4737013709747163
syn_stu_000145,syn_crs_00005,0.5018420810397215,0.058823529411764705,0.0,0.6296296296296297,0.3333333333333333,0.95,0.7403948834259361,0.3333333333333333,0.0,0.35910807000199907,1,0.45238095238095233,0,0.5555555555555556,0.39285714285714285,0.42105263157894735,0.0,0.1768404883238947,-6.433063241054519,0.6037735849056604,0.10373748211473231,0.6555351126638624,0.0,0.0,0.2211519362257209,0.3571428571428571,-0.3619387847109371,0.0,0.8604651162790697,0.2631578947368421,0.48024307521155246
syn_stu_000146,syn_crs_00005,0.4813221388888539,0.4117647058823529,0.0,0.2222222222222222,0.3333333333333333,0.5333333333333333,0.7992362926088581,0.3333333333333333,0.0,0.06647306583587005,1,0.5,0,0.3703703703703704,0.25,0.3684210526315789,0.0,0.2608900828579177,-1.635424807628349,0.2641509433962264,0.08293800368442715,0.951260900039288,0.0,0.0,0.08654120650360156,0.21428571428571427,-1.3029323238278137,0.0,0.4222222222222222,0.375,0.5285416622734467
syn_stu_000147,syn_crs_00005,0.6510150819523727,0.3529411764705882,0.2,0.2222222222222222,0.3333333333333333,0.5714285714285714,0.8106106907052407,0.3333333333333333,0.2,0.17333815233528121,1,0.40476190476190477,0,0.3333333333333333,0.2142857142857143,0.3684210526315789,0.0,0.3763991519903715,0.33747836779641366,0.169811320754717,0.2162669185113945,0.7447736605977717,0.0,1.0,0.7116800848468965,0.14285714285714285,5.607127212703386,0.0,0.34146341463414637,0.25,0.8286587657843986
syn_stu_000148,syn_crs_00005,0.6154985802217796,0.47058823529411764,0.2,0.3333333333333333,0.0,0.5789473684210527,0.9481731863552547,0.0,0.4,0.4271630189831868,1,0.47619047619047605,0,0.5185185185185186,0.2857142857142857,0.5263157894736842,0.0,0.13182533587598583,0.5594531841125091,0.5094339622641509,0.3146069359698225,0.8700340301984454,0.25,0.5,0.11497943845162775,0.14285714285714285,-4.33719027477191,0.0,0.7272727272727273,0.18181818181818182,0.4662550582313298
syn_stu_000149,syn_crs_00005,0.636426980221178,0.058823529411764705,0.6000000000000001,0.37037037037037035,0.0,0.9230769230769231,0.784798411094665,0.0,1.0,0.19914752654948603,1,0.3571428571428571,0,0.2962962962962963,0.35714285714285715,0.10526315789473684,0.0,0.47644767929599996,1.4143150720832678,0.3584905660377359,0.257396742918937,0.533491950831134,0.5,0.6,0.25997742303829624,0.42857142857142855,0.2809225124924432,0.0,0.6153846153846154,0.5,0.29734906036620723
syn_stu_000150,syn_crs_00005,0.5182548062842873,0.3529411764705882,0.6000000000000001,0.37037037037037035,0.0,0.6666666666666666,0.6795162306657897,0.0,0.6000000000000001,0.3226677972184773,1,0.38095238095238093,0,0.48148148148148145,0.3214285714285714,0.42105263157894735,0.0,0.3166259809006048,3.097693197905941,0.4716981132075472,0.1510356153419491,0.782514713525166,0.0,1.0,0.078347595131636,0.0,0.9389497429447241,0.0,0.75,0.0,0.44433085714175813
syn_stu_000151,syn_crs_00005,0.4595683967975674,0.29411764705882354,0.2,0.1111111111111111,0.0,0.5,0.6040383888956589,0.0,0.4,0.11749524945328607,1,0.4285714285714286,0,0.18518518518518517,0.14285714285714285,0.2631578947368421,0.0,0.23670914744456625,1.1733084166939265,0.4716981132075472,0.2794034301211227,0.3667792996929678,0.25,0.5,0.12119649732163197,0.0,-3.384068272119861,0.0,0.7142857142857143,0.0,0.2167452936755194
syn_stu_000152,syn_crs_00005,0.5588065106651193,0.29411764705882354,0.8,0.14814814814814814,0.0,0.5454545454545454,0.704102236763009,0.0,1.0,0.18978459826380165,1,0.4285714285714286,0,0.2222222222222222,0.10714285714285714,0.3684210526315789,0.0,0.5160809897966772,-4.168688666998582,0.4528301886792453,0.21989120865177386,0.2829402381964736,0.25,0.8,0.1495028330331782,0.14285714285714285,7.92956073887977,0.0,0.6904761904761905,0.3333333333333333,0.16193728970901186
syn_stu_000153,syn_crs_00005,0.5128302177628041,0.29411764705882354,0.0,0.4074074074074074,0.0,0.7222222222222222,0.8207117053134073,0.0,0.2,0.21356396366452585,1,0.47619047619047605,0,0.48148148148148145,0.35714285714285715,0.3684210526315789,0.0,0.25357519849131627,0.39529165432810354,0.13207547169811323,0.13544602941779468,0.8587333523339963,0.25,0.0,0.7259562985368644,0.14285714285714285,-2.7916957231312045,0.0,0.2727272727272727,0.15384615384615385,0.7774681614077804
syn_stu_000154,syn_crs_00006,0.6009666669316329,0.3529411764705882,0.6000000000000001,0.3333333333333333,0.0,0.6470588235294118,0.7064030620695303,0.0,1.0,0.07792618559701533,0,0.47619047619047605,0,0.44444444444444436,0.25,0.47368421052631576,0.0,0.4771078195784096,2.4316072179938164,0.2641509433962264,0.06455472173729782,0.6357013202377937,0.5,0.6,0.23481634983830196,0.07142857142857142,0.1005703755720885,0.0,0.4318181818181818,0.09090909090909091,0.39608823551546685
syn_stu_000155,syn_crs_00006,0.6029029980749991,0.1764705882352941,0.2,0.2962962962962963,0.0,0.7692307692307693,0.6629595179889262,0.0,0.4,0.23224970931889588,1,0.38095238095238093,0,0.2962962962962963,0.3214285714285714,0.15789473684210525,0.0,0.34015702652448004,0.223175812484609,0.24528301886792453,0.053168497035318986,0.6283699870916306,0.25,0.5,0.11048389859216867,0.14285714285714285,5.052084555716885,0.0,0.45,0.2,0.3351875162908409
syn_stu_000156,syn_crs_00006,0.5312393844114949,0.3529411764705882,0.0,0.5555555555555555,0.0,0.7391304347826086,0.8912612646895396,0.0,0.2,0.2685282871382107,0,0.4285714285714286,0,0.6666666666666667,0.35714285714285715,0.631578947368421,0.0,0.29082813379497546,0.4068971448637646,0.41509433962264153,0.3560381120887625,0.5791531878735547,0.25,0.0,0.42878732322370766,0.5714285714285714,-1.125197068222906,0.0,0.6428571428571429,0.47058823529411764,0.5800954461541155
syn_stu_000157,syn_crs_00006,0.518933586568397,0.058823529411764705,0.0,0.5555555555555555,0.0,0.9444444444444444,0.6349656763495499,0.0,0.2,0.022139000933704897,1,0.5714285714285714,0,0.48148148148148145,0.5,0.15789473684210525,0.0,0.23912904128805754,-0.988499776683171,0.5094339622641509,0.020629404787322884,0.5207786612711321,0.25,0.0,0.39211562903273556,0.5,0.43088444403497816,0.0,0.6666666666666666,0.4117647058823529,0.4626633690668278
syn_stu_000158,syn_crs_00006,0.4606641724924977,0.1764705882352941,0.0,0.037037037037037035,0.0,0.5,0.8627211129761746,0.0,0.0,0.2920428000758666,0,0.5,1,0.037037037037037035,0.07142857142857142,0.15789473684210525,0.0,0.07792987026877067,1.8984452075273621,0.6981132075471698,0.17757547074767713,0.9145956894724988,0.0,0.0,0.390837301352047,0.14285714285714285,-1.0343215746289425,0.0,0.9333333333333333,0.6666666666666666,0.6394484332855639
syn_stu_000159,syn_crs_00006,0.16065865417255262,0.0,0.8,0.3333333333333333,0.0,1.0,0.25657799865196707,0.0,0.8,0.06865127490300037,1,0.5476190476190477,0,0.2222222222222222,0.2857142857142857,0.10526315789473684,0.5,0.0681830078295515,-0.7063531721103676,0.5471698113207547,0.11563490285369228,0.5643592273660882,0.0,1.0,0.1246933588382223,0.42857142857142855,-0.15984226568824403,0.0,0.723404255319149,0.5454545454545454,0.42440701403329795
syn_stu_000160,syn_crs_00006,0.45378147716016953,0.6470588235294118,0.6000000000000001,0.2222222222222222,0.0,0.42105263157894735,0.527990281139732,0.0,0.6000000000000001,0.4565624424510737,1,0.33333333333333326,0,0.5185185185185186,0.14285714285714285,0.7368421052631579,0.0,0.2577682379623663,1.1857129021753605,0.5283018867924528,0.10865092602935415,0.8626084253564176,0.0,1.0,0.06435204700372667,0.2857142857142857,3.244372888557896,0.5,0.868421052631579,0.5,0.4487064075405708
syn_stu_000161,syn_crs_00006,0.6789476062760419,0.058823529411764705,0.4,0.6666666666666666,0.0,0.9523809523809523,0.8567736872876262,0.0,0.6000000000000001,0.42164496580497907,1,0.33333333333333326,0,0.5925925925925926,0.6785714285714285,0.05263157894736842,0.0,0.29897657709031006,0.8570886599002947,0.24528301886792453,0.12084366836261998,0.9521160172827378,0.25,0.6666666666666666,0.4528275963443837,0.3571428571428571,-1.2647195252127008,0.0,0.47368421052631576,0.25,0.6409653782375118
syn_stu_000162,syn_crs_00006,0.4085564408251709,0.058823529411764705,0.6000000000000001,0.5925925925925926,0.0,0.9473684210526315,0.6217979877617991,0.0,0.6000000000000001,0.026312541123262735,0,0.5,1,0.5185185185185186,0.5714285714285714,0.10526315789473684,0.0,0.15303031472446735,0.10844050984295354,0.5849056603773585,0.22515852426519997,0.8098817808946738,0.0,1.0,0.4518478671535802,0.7142857142857142,-7.963370107732103,0.0,0.8,0.5555555555555556,0.5645419766347447
syn_stu_000163,syn_crs_00006,0.6008190866337714,0.1764705882352941,0.0,0.2962962962962963,0.6666666666666666,0.7692307692307693,0.7117569760176644,0.6666666666666666,0.0,0.016277725837518454,1,0.6190476190476191,0,0.2962962962962963,0.3214285714285714,0.15789473684210525,0.0,0.3734064986116023,0.968187425473437,0.7735849056603773,0.3714881281169668,0.7709470606574682,0.0,0.0,0.06157143390834687,0.21428571428571427,-0.09885995008444552,0.0,0.92,0.3,0.4122594448600841
syn_stu_000164,syn_crs_00006,0.26510752209319255,0.1764705882352941,1.0,0.1111111111111111,0.0,0.625,0.5515071909416238,0.0,1.0,0.03149955485075859,1,0.47619047619047605,0,0.1111111111111111,0.14285714285714285,0.15789473684210525,0.5,0.07073861771131014,0.4033449876069009,0.6037735849056604,0.5564231999924569,0.867843731958838,0.0,1.0,0.05101083206199559,0.14285714285714285,0.18875291224134003,0.0,0.8409090909090909,0.4,0.37731471287329915
syn_stu_000165,syn_crs_00006,0.49934417278686144,0.47058823529411764,0.4,0.2962962962962963,0.0,0.5555555555555556,0.8310581692548078,0.0,0.6000000000000001,0.15218366005860692,0,0.6190476190476191,1,0.48148148148148145,0.25,0.5263157894736842,0.0,0.22057700581420436,2.5546212938247885,0.11320754716981131,0.12104063076039699,0.8977964301392047,0.25,0.6666666666666666,0.35278589989336967,0.2857142857142857,0.5863129101562585,0.5,0.22,0.4,0.5666683200842791
syn_stu_000166,syn_crs_00007,0.33557950874036796,0.1764705882352941,0.6000000000000001,0.18518518518518517,0.0,0.7,0.44227611524145627,0.0,0.8,0.034414678534280214,1,0.6190476190476191,0,0.18518518518518517,0.17857142857142855,0.21052631578947367,0.0,0.3641276670946783,1.3534389175202652,0.5849056603773585,0.12360669442722791,0.9260787972962349,0.25,0.75,0.16285795814502177,0.0,-0.5499144472513258,0.5,0.72,0.0,0.5254055556453923
syn_stu_000167,syn_crs_00007,0.4773881554558448,0.1764705882352941,0.0,0.5555555555555555,0.0,0.85,0.6846453834928042,0.0,0.0,0.08445385548843637,1,0.47619047619047605,0,0.5555555555555556,0.5714285714285714,0.15789473684210525,0.0,0.32168973587746397,2.079445013149237,0.20754716981132076,0.05630185007224146,0.8367265320808973,0.0,0.0,0.34959090938420967,0.14285714285714285,-2.587613707664941,0.0,0.36363636363636365,0.11764705882352941,0.6497556432356726
syn_stu_000168,syn_crs_00007,0.5806714165666257,0.47058823529411764,0.4,0.25925925925925924,0.0,0.5294117647058824,0.926961420265175,0.0,0.8,0.16688583095270473,1,0.5,0,0.44444444444444436,0.17857142857142855,0.5789473684210527,0.5,0.17785793365787395,-1.5278301527448104,0.2641509433962264,0.15729047408376837,0.9369445520990296,0.5,0.5,0.3678619778072856,0.2857142857142857,-0.7354322066462126,0.0,0.4222222222222222,0.4444444444444444,0.7169939055695412
syn_stu_000169,syn_crs_00007,0.4078300389438475,0.47058823529411764,0.6000000000000001,0.5185185185185185,0.0,0.6666666666666666,0.49077122225323777,0.0,0.8,0.07896128707192948,1,0.5,0,0.7037037037037037,0.5357142857142857,0.42105263157894735,0.0,0.3036743096794794,-1.6532380936492272,0.5283018867924528,0.10392895629503479,0.7194060585671317,0.25,0.75,0.48641038494194444,0.07142857142857142,5.295575934621433,0.0,0.7333333333333333,0.0625,0.635890579947597
syn_stu_000170,syn_crs_00007,0.6053141814705978,0.23529411764705882,0.2,0.4074074074074074,0.0,0.7647058823529411,0.9205046543245897,0.0,0.4,0.058631921570870105,1,0.5238095238095237,0,0.44444444444444436,0.39285714285714285,0.2631578947368421,0.0,0.11741343799380154,0.12542538633580871,0.6415094339622641,0.11191140609608555,0.43530266890358277,0.25,0.5,0.2533873658701874,0.5714285714285714,-0.1261332613441842,0.0,0.8478260869565217,0.6153846153846154,0.3441512286620811
syn_stu_000171,syn_crs_00007,0.7856517855519338,0.058823529411764705,1.0,0.2962962962962963,0.0,0.9090909090909091,0.9493933570463665,0.0,1.0,0.241512685012357,1,0.40476190476190477,0,0.2222222222222222,0.25,0.15789473684210525,0.5,0.41643911049940097,1.49891413473815,0.169811320754717,0.22896903105920932,0.5451859949578145,0.0,1.0,0.5138903841015048,0.07142857142857142,1.9587255287557856,0.0,0.34146341463414637,0.1,0.501017918555877
syn_stu_000172,syn_crs_00007,0.6091814465067021,0.11764705882352941,0.4,0.4074074074074074,0.0,0.8666666666666667,0.8675274291456827,0.0,0.6000000000000001,0.10742774891296601,1,0.47619047619047605,0,0.3703703703703704,0.2857142857142857,0.3157894736842105,0.0,0.36448590540028836,1.062940566160567,0.18867924528301888,0.13128248393748007,0.8661251550284007,0.25,0.6666666666666666,0.32129503749307636,0.5,-3.1011890987109814,0.0,0.3409090909090909,0.5384615384615384,0.6131280222066583
syn_stu_000173,syn_crs_00007,0.43628410063433914,0.058823529411764705,0.6000000000000001,0.2962962962962963,0.6666666666666666,0.9090909090909091,0.7020579014866016,0.13333333333333333,1.0,0.19226939304926066,0,0.5476190476190477,1,0.2222222222222222,0.14285714285714285,0.3157894736842105,0.0,0.2384787407941792,-1.50253514439637,0.7169811320754716,0.0465501907150487,0.7056762775008159,0.5,0.6,0.35306208310999143,0.14285714285714285,-0.8742632483574084,0.0,0.9148936170212766,0.2,0.6184674711536771
syn_stu_000174,syn_crs_00007,0.4937957540404082,0.11764705882352941,0.8,0.3333333333333333,0.3333333333333333,0.8461538461538461,0.7494644101030439,0.08333333333333333,0.8,0.1164064463523895,1,0.38095238095238093,0,0.2962962962962963,0.2857142857142857,0.21052631578947367,0.0,0.12212350803814197,1.5611243538580162,0.22641509433962265,0.23291793736638966,0.8372421802343198,0.0,1.0,0.2511718105181514,0.2857142857142857,-3.0018378084219837,0.0,0.425,0.36363636363636365,0.5512778445893011
syn_stu_000175,syn_crs_00007,0.6147714710247698,0.29411764705882354,0.2,0.2962962962962963,0.0,0.6666666666666666,0.8761083557507234,0.0,0.2,0.2173524801285616,1,0.8095238095238095,0,0.3703703703703704,0.3214285714285714,0.2631578947368421,0.0,0.2270122223229552,-1.2556803327708688,0.2830188679245283,0.09238733143007213,0.1500703308187327,0.0,1.0,0.10253094675654711,0.07142857142857142,3.881018460802035,0.0,0.3448275862068966,0.1,0.10320062532549029
syn_stu_000176,syn_crs_00007,0.640277411258117,0.3529411764705882,0.8,0.37037037037037035,0.0,0.6666666666666666,0.7253257268427171,0.0,1.0,0.016088951498531425,1,0.30952380952380953,0,0.48148148148148145,0.35714285714285715,0.3684210526315789,0.0,0.5111042824949255,1.3477015841300428,0.39622641509433965,0.09785495908748924,0.8917197490241237,0.25,0.8,0.3457544101916675,0.5714285714285714,-4.667338347631542,0.0,0.7027027027027027,0.6666666666666666,0.6108538176798876
syn_stu_000177,syn_crs_00007,0.4610804801735146,0.3529411764705882,0.8,0.25925925925925924,0.3333333333333333,0.6,0.7336357521196539,0.08333333333333333,0.8,0.40810668324300203,0,0.6428571428571428,0,0.3703703703703704,0.25,0.3684210526315789,0.0,0.1179691020125086,0.5731069763508951,0.7358490566037735,0.2335519717730189,0.6243252333826309,0.0,1.0,0.5688653069014692,0.14285714285714285,1.1172049699875808,0.0,0.8627450980392157,0.2222222222222222,0.5832606532004453
syn_stu_000178,syn_crs_00007,0.4318377435225692,0.23529411764705882,0.0,0.4074074074074074,0.0,0.7647058823529411,0.5617681762678043,0.0,0.2,0.09319949731765495,0,0.4285714285714286,0,0.44444444444444436,0.35714285714285715,0.3157894736842105,0.0,0.24699204129021882,-0.45024233566521626,0.4528301886792453,0.2619777688611304,0.8664649658352757,0.25,0.0,0.29007635378466073,0.3571428571428571,1.0222374375162222,0.0,0.6904761904761905,0.38461538461538464,0.6057086288453629
syn_stu_000179,syn_crs_00007,0.26264578682819895,0.29411764705882354,0.8,0.3333333333333333,0.0,0.6875,0.6108800710016199,0.0,0.8,0.12679687462054612,0,0.6428571428571428,0,0.4074074074074074,0.35714285714285715,0.2631578947368421,0.0,0.013287171621044936,-1.071955302717964,0.4716981132075472,0.08587339351340749,0.5928096159793604,0.0,1.0,0.5052348101571813,0.3571428571428571,0.8278143876423951,0.0,0.5882352941176471,0.45454545454545453,0.5108385332267061
syn_stu_000180,syn_crs_00007,0.5114103822695084,0.3529411764705882,0.2,0.3333333333333333,0.0,0.6470588235294118,0.6808097900163419,0.0,0.4,0.1527844912599678,1,0.2142857142857143,0,0.44444444444444436,0.2142857142857143,0.5263157894736842,0.0,0.46386813365908297,0.2663611116558478,0.20754716981132076,0.17755772670606546,0.4147293607903986,0.25,0.5,0.4016470644907847,0.5,-7.0346464919709035,0.0,0.48484848484848486,0.6363636363636364,0.4284973379280522
syn_stu_000181,syn_crs_00007,0.5899849477239413,0.23529411764705882,0.4,0.4444444444444444,0.0,0.7777777777777778,0.7725220312885459,0.0,1.0,0.01624304307734965,0,0.5476190476190477,0,0.48148148148148145,0.39285714285714285,0.3157894736842105,0.0,0.4125380540487914,0.16609483466190994,0.33962264150943394,0.028169925793873198,0.5661656776314523,0.75,0.4,0.3621859681163269,0.5,-6.068813418080728,0.0,0.48936170212765956,0.5,0.4925839004287859
syn_stu_000182,syn_crs_00007,0.5095155973562344,0.4117647058823529,0.0,0.3333333333333333,0.3333333333333333,0.6111111111111112,0.8136579129975636,0.3333333333333333,0.2,0.2510341358634588,1,0.2857142857142857,0,0.48148148148148145,0.25,0.5263157894736842,0.0,0.22546482623616998,-2.0931283935759364,0.4339622641509434,0.13722142245495147,0.6124530366792218,0.25,0.0,0.5894998540753881,0.3571428571428571,0.35116837057052186,0.0,0.7777777777777778,0.45454545454545453,0.6181787804101134
syn_stu_000183,syn_crs_00007,0.4946760417512618,0.058823529411764705,0.2,0.6296296296296297,0.0,0.95,0.5708676087419888,0.0,0.2,0.1675394155591187,1,0.4285714285714286,0,0.5555555555555556,0.5357142857142857,0.21052631578947367,0.0,0.3907900940759591,1.204146961920023,0.5283018867924528,0.24069868284535778,0.6353699761176795,0.0,1.0,0.20389334843544138,0.21428571428571427,-2.769354724576815,0.0,0.7857142857142857,0.15789473684210525,0.3653195047267174
syn_stu_000184,syn_crs_00007,0.42983213924952396,0.4117647058823529,0.4,0.2222222222222222,0.0,0.5333333333333333,0.4469872017724408,0.0,0.4,0.2519669642603721,1,0.40476190476190477,0,0.3703703703703704,0.25,0.3684210526315789,0.0,0.42579955946121134,2.313368125015058,0.33962264150943394,0.05268857638962421,0.5442251953645375,0.0,1.0,0.3517720081402197,0.14285714285714285,-1.9285668213107803,0.0,0.5609756097560976,0.25,0.4405249445246875
syn_stu_000185,syn_crs_00007,0.30041190722292865,0.3529411764705882,0.2,0.2222222222222222,0.0,0.5714285714285714,0.5828976100949247,0.0,0.4,0.3746721981134035,1,0.45238095238095233,0,0.3333333333333333,0.17857142857142855,0.42105263157894735,0.0,0.18825267443902152,1.7211539969428467,0.2830188679245283,0.19452896659889252,0.9033720827618508,0.25,0.5,0.5530104537119943,0.21428571428571427,-1.273619943566684,0.0,0.46511627906976744,0.375,0.7018514454334794
syn_stu_000186,syn_crs_00007,0.5185423879659625,0.4117647058823529,0.4,0.5185185185185185,0.0,0.6956521739130435,0.9387374045795912,0.0,0.6000000000000001,0.005056332452480296,1,0.47619047619047605,0,0.6666666666666667,0.4642857142857143,0.47368421052631576,0.0,0.30956669642720663,0.6300701603090605,0.3584905660377359,0.007408411582250042,0.7468312365547876,0.25,0.6666666666666666,0.19918282831998912,0.14285714285714285,-3.158904199605565,0.0,0.5454545454545454,0.125,0.46931435778931707
syn_stu_000187,syn_crs_00007,0.6161837618577496,0.23529411764705882,0.0,0.37037037037037035,0.0,0.75,0.945183764087622,0.0,0.2,0.10575726677518225,1,0.5476190476190477,0,0.4074074074074074,0.2857142857142857,0.3684210526315789,0.0,0.21344071799097472,-0.8998728707557373,0.13207547169811323,0.12136674225866478,0.6192586369276382,0.25,0.0,0.4942724844703492,0.42857142857142855,-3.6759287614377802,0.0,0.2553191489361702,0.5,0.5234350326543253
syn_stu_000188,syn_crs_00007,0.4831501817351141,0.29411764705882354,0.8,0.25925925925925924,0.0,0.6428571428571429,0.6006073759839613,0.0,0.8,0.19296853652228535,1,0.38095238095238093,0,0.3333333333333333,0.25,0.3157894736842105,0.5,0.43197203432161024,0.25788435383629116,0.32075471698113206,0.19561459158877786,0.3863984109117125,0.0,1.0,0.36092939525648143,0.21428571428571427,-0.00016621162422057788,0.0,0.55,0.3333333333333333,0.4358310018239952
syn_stu_000189,syn_crs_00007,0.4286295346522142,0.23529411764705882,0.0,0.37037037037037035,0.0,0.75,0.7616045678166228,0.0,0.0,0.025077374068643115,1,0.5952380952380951,0,0.4074074074074074,0.39285714285714285,0.21052631578947367,0.0,0.11886694202073701,-0.2629232977610006,0.169811320754717,0.185409072399804,0.6327972075037774,0.0,0.0,0.19216706227933403,0.42857142857142855,-5.718247074634464,0.0,0.2857142857142857,0.5,0.42182652548371297
syn_stu_000190,syn_crs_00007,0.5953511291322603,0.058823529411764705,0.0,0.18518518518518517,0.6666666666666666,0.875,0.7518707741032167,0.6666666666666666,0.2,0.0003331128286216624,0,0.6666666666666667,0,0.1111111111111111,0.17857142857142855,0.10526315789473684,0.0,0.4946289491350836,0.24860237893538695,0.7547169811320754,0.14034860564978507,0.33971153685871935,0.25,0.0,0.17909945634786892,0.0,-1.5174046023330294,0.0,0.8653846153846154,0.0,0.17849860581405871
syn_stu_000191,syn_crs_00007,0.2787952308024234,0.29411764705882354,0.4,0.25925925925925924,0.0,0.6428571428571429,0.4825409429722884,0.0,0.6000000000000001,0.2867349055207924,1,0.5238095238095237,0,0.3333333333333333,0.2857142857142857,0.2631578947368421,0.0,0.16635442885907603,1.872886426726595,0.22641509433962265,0.12657604000749767,0.29378812659680276,0.25,0.6666666666666666,0.2685331536147049,0.14285714285714285,-2.0022434775820077,0.0,0.3695652173913043,0.2222222222222222,0.21467479559287989
syn_stu_000192,syn_crs_00007,0.3176186720913167,0.11764705882352941,0.2,0.37037037037037035,0.0,0.8571428571428571,0.614272813673511,0.0,0.2,0.4497696860562169,1,0.45238095238095233,0,0.3333333333333333,0.3214285714285714,0.21052631578947367,0.0,0.11494971538545598,-0.2160393986482374,0.4528301886792453,0.4440464754110544,0.9381432008224146,0.0,1.0,0.16241814519707223,0.21428571428571427,-0.07105967330628883,0.0,0.6744186046511628,0.25,0.6105185321266009
syn_stu_000193,syn_crs_00007,0.6367830773431034,0.058823529411764705,0.2,0.6666666666666666,0.6666666666666666,0.9523809523809523,0.6598315267206957,0.3333333333333333,0.4,0.04734269651374657,1,0.5952380952380951,0,0.5925925925925926,0.5714285714285714,0.21052631578947367,0.0,0.511750990618657,-3.674660829526003,0.4528301886792453,0.29108548255622596,0.7268148129273777,0.25,0.5,0.35079842585187315,0.42857142857142855,7.16153764534199,0.0,0.5918367346938775,0.3,0.5298029933864393
syn_stu_000194,syn_crs_00007,0.5982843694455372,0.058823529411764705,0.6000000000000001,0.2962962962962963,0.3333333333333333,0.9090909090909091,0.813810614944734,0.1111111111111111,0.6000000000000001,0.17683902744810429,1,0.30952380952380953,0,0.2222222222222222,0.25,0.15789473684210525,0.0,0.40667315579755586,1.5990943140590914,0.5283018867924528,0.21557635054161162,0.5705731747474762,0.0,1.0,0.09062115189792179,0.21428571428571427,-2.9458448854167574,0.0,0.8918918918918919,0.3,0.31110661052955
syn_stu_000195,syn_crs_00007,0.5565089614934211,0.11764705882352941,0.2,0.25925925925925924,0.0,0.8181818181818182,0.6951884735193982,0.0,0.2,0.2505297522185205,1,0.47619047619047605,0,0.2222222222222222,0.2857142857142857,0.10526315789473684,0.5,0.35435301987418016,0.7944133936654685,0.7169811320754716,0.3279859812901717,0.8695140418760826,0.0,1.0,0.2619057082411999,0.21428571428571427,1.2191084900788958,0.0,0.9772727272727273,0.3333333333333333,0.6221369154887992
syn_stu_000196,syn_crs_00008,0.6503174429739728,0.5294117647058824,0.8,0.2962962962962963,0.0,0.5263157894736842,0.912187230797359,0.0,1.0,0.1782282149874048,1,0.2142857142857143,0,0.5185185185185186,0.2142857142857143,0.631578947368421,0.0,0.3115391645855069,0.29982832934507725,0.2830188679245283,0.09110476128549737,0.7410621909067614,0.25,0.8,0.07930314691277757,0.14285714285714285,0.6623814429114168,0.0,0.6060606060606061,0.2,0.402606818034027
syn_stu_000197,syn_crs_00008,0.6614513938509151,0.29411764705882354,0.8,0.4074074074074074,0.0,0.7222222222222222,0.6908889289328651,0.0,1.0,0.07967757362832256,0,0.7619047619047619,1,0.48148148148148145,0.3214285714285714,0.42105263157894735,0.0,0.6003574441682387,-2.3487520729134657,0.22641509433962265,0.1405735771000594,0.40883408109823777,0.25,0.8,0.05181472025129651,0.3571428571428571,1.6796887052293328,0.0,0.30357142857142855,0.38461538461538464,0.17056798642372165
